date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,strategic_score,lgbm_component,is_top20
2026-04-03,Client,2026-03-27 13:18:00,Naver News,https://www.hankyung.com/article/2026032689466,"""K바이오, 빅파마 '특허절벽' 기회""…대박 기업 찾는 법은? [인터뷰+]","""K바이오, 빅파마 '특허절벽' 기회""…대박 기업 찾는 법은? [인터뷰+], TIGER 기술이전바이오액티브 ETF 운용하는 송재원 매니저 상장 후 8일간 비교지수 대비 11%P 초과수익 ""글로벌 매출 1위 의약품 키트루다 특허 2028년 만료"" ""韓바이오 역량 크게 향상…기술이전 경험 축적 덕분"" ""글로벌 투자 컨퍼런스 및 학회서 신약 개발 트렌드 탐색"" ""누적 기술이전 계약 규모와 시가총액 비교해 분석해야"".","""K바이오, 빅파마 '특허절벽' 기회""…대박 기업 찾는 법은? [인터뷰+], TIGER 기술이전바이오액티브 ETF 운용하는 송재원 매니저 상장 후 8일간 비교지수 대비 11%P 초과수익 ""글로벌 매출 1위 의약품 키트루다 특허 2028년 만료"" ""韓바이오 역량 크게 향상&hellip;기술이전 경험 축적 덕분"" ""글로벌 투자 컨퍼런스 및 학회서 신약 개발 트렌드 탐색"" ""누적 기술이전 계약 규모와 시가총액 비교해 분석해야""",local,10,리제네론,,,0.7942740757631545,,1.0,0.7942740757631545,9.135951118205249,10.0,8.559918530342081,False
2026-04-03,Client,2026-04-03 07:26:00,Naver News,https://jhealthmedia.joins.com/news/articleView.html?idxno=32286,"한국아스트라제네카, 브레즈트리 에어로스피어 출시 - 헬스중앙",한국아스트라제네카가 중등도 또는 중증의 만성폐쇄성폐질환(COPD) 유지 치료제 브레즈트리 에어로스피어(사진)를 국내에 출시했다고 2일 밝혔다.COPD는 기관지염·.,한국아스트라제네카가 중등도 또는 중증의 만성폐쇄성폐질환(COPD) 유지 치료제 브레즈트리 에어로스피어(사진)를 국내에 출시했다고 2일 밝혔다.COPD는 기관지염·,local,10,아스트라제네카,,,0.7857440414051754,,1.0,0.7857440414051754,9.100124973901735,10.0,8.500208289836227,False
2026-04-03,Client,2026-03-30 19:14:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=252415,"한국노바티스, 암·희귀난치성질환 환자 위한 의료비 정보 플랫폼 '찾아보길 잘했다!’ 출시 外","◇한국노바티스, 암ㆍ희귀난치성질환 환자 위한 의료비 정보 플랫폼 '찾아보길 잘했다!’ 출시한국노바티스(대표이사 사장 유병재)는 암ㆍ희귀난치성질환 환자의 의료비 지원 정보 접근성을 높이기 위해 개방형 디지털 웹서비스 '찾아보길 잘했다!'(www.supportfinder.kr)를 출시했다고 밝혔다.이 서비스는 산정특례ㆍ재난적 의료비·본인부담상한제 등 주요 공공 의료비 지원 제도와 실손보험 정보를 환자가 쉽고 직관적으로 확인할 수 있도록 설계한 플랫폼으로, 별도의 개인정보 제공 없이 누구나 이용할 수 있다.'찾아보길 잘했다!'는 복잡한.","◇한국노바티스, 암ㆍ희귀난치성질환 환자 위한 의료비 정보 플랫폼 '찾아보길 잘했다!’ 출시한국노바티스(대표이사 사장 유병재)는 암ㆍ희귀난치성질환 환자의 의료비 지원 정보 접근성을 높이기 위해 개방형 디지털 웹서비스 '찾아보길 잘했다!'(www.supportfinder.kr)를 출시했다고 밝혔다.이 서비스는 산정특례ㆍ재난적 의료비·본인부담상한제 등 주요 공공 의료비 지원 제도와 실손보험 정보를 환자가 쉽고 직관적으로 확인할 수 있도록 설계한 플랫폼으로, 별도의 개인정보 제공 없이 누구나 이용할 수 있다.'찾아보길 잘했다!'는 복잡한",local,10,오가논,,,0.7789603966201781,,1.0,0.7789603966201781,9.071633665804747,10.0,8.452722776341247,False
2026-04-03,Distribution,2026-04-03 10:54:00,Naver News,https://news.bbsi.co.kr/news/articleView.html?idxno=4076047,"바이오던스, CJ온스타일 모바일 라이브 1위 기록...오늘 TV 라이브 방송",글로벌 스킨케어 브랜드 바이오던스가 최근 CJ온스타일 모바일 라이브 방송에서 주문 고객 수와 주문 수량 모두 1위를 기록했다고 오늘 밝혔습니다.바이오던스의 대표 제품인 '콜라겐 리얼 딥 마스크'는 최근 누적 판매 2억 장을 돌파하며 1초에 4장씩 판매되는 글로벌 히트 상품으로 자리 잡.,글로벌 스킨케어 브랜드 바이오던스가 최근 CJ온스타일 모바일 라이브 방송에서 주문 고객 수와 주문 수량 모두 1위를 기록했다고 오늘 밝혔습니다.바이오던스의 대표 제품인 '콜라겐 리얼 딥 마스크'는 최근 누적 판매 2억 장을 돌파하며 1초에 4장씩 판매되는 글로벌 히트 상품으로 자리 잡,local,10,CJ,,,0.764842274654164,,1.0,0.764842274654164,9.01233755354749,10.0,8.353895922579149,False
2026-04-03,BD,2026-04-03 12:15:00,Naver News,https://www.newsis.com/view/NISX20260403_0003576809,"""최악 피했다""…제약사들, '의약품 15%' 美 관세에 안도","도널드 트럼프 미국 행정부가 특허의약품과 그 원료에 100% 관세를 부과한다고 발표한 가운데, 한국에 대해서는 15% 관세율을 적용하기로 했다. 국내 제약바이오 업계는 최악의 상황은 면했다는 분위기지만, 부담이 된다는 의견도 나온다.3일 제약바이오업계에 따르면 트럼프 대통령은 미국에서 생산되지 않은 의약품에 100% 관세를 부..","[서울=뉴시스]이소헌 기자 = 도널드 트럼프 미국 행정부가 특허의약품과 그 원료에 100% 관세를 부과한다고 발표한 가운데, 한국에 대해서는 15% 관세율을 적용하기로 했다. 국내 제약바이오 업계는 최악의 상황은 면했다는 분위기지만, 부담이 된다는 의견도 나온다.3일 제약바이오업계에 따르면 트럼프 대통령은 미국에서 생산되지 않은 의약품에 100% 관세를 부..",local,10,인수,,,0.8466063574392372,,1.0,0.8466063574392372,8.955746701244795,9.0,8.92624450207466,False
2026-04-03,BD,2026-04-03 10:50:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3002322,[일간보사 36주년 특집] 신약개발에 정부 적극 지원 필요하다 - 의학신문,"지난해 말 트럼프 행정부는 미국 유전자 데이터와 바이오 기술이 중국 등 해외로 유출되는 것을 방지하고, 자국의 바이오산업 및 안보를 강화하기.","[의학신문·일간보사] 지난해 말 트럼프 행정부는 미국 유전자 데이터와 바이오 기술이 중국 등 해외로 유출되는 것을 방지하고, 자국의 바이오산업 및 안보를 강화하기",local,10,M&A,,,0.808970952901086,,1.0,0.808970952901086,8.797678002184561,9.0,8.662796670307603,False
2026-04-03,BD,2026-04-03 09:06:00,Naver News,http://www.press9.kr/news/articleView.html?idxno=74519,"[M&A Check][한미약품]②내성 많은 백혈병, 투스페티닙 필요한 이유","한미약품이 앱토즈 바이오사이언스(Aptose Biosciences) 인수를 통해 직접 개발에 나서는 투스페티닙(tuspetinib)은 단일 표적을 겨냥하는 통상적인 키나제 억제제와 결이 다르다. 급성골수성백혈병(AML, Acute Myeloid Leukemia)에서 발생하는 다양한 내성을 차단함으로써 기존 치료법의 한계를 극복할 것으로 기대되고 있다.키나제란 세포 안에서 신호를 전달하는 효소로, 암세포는 이 키나제를 과도하게 활성화해 증식하고 생존한다. 투스페티닙은 AML 세포가 생존·증식에 이용하는 복수의 키나제를.","[프레스나인] 한미약품이 앱토즈 바이오사이언스(Aptose Biosciences) 인수를 통해 직접 개발에 나서는 투스페티닙(tuspetinib)은 단일 표적을 겨냥하는 통상적인 키나제 억제제와 결이 다르다. 급성골수성백혈병(AML, Acute Myeloid Leukemia)에서 발생하는 다양한 내성을 차단함으로써 기존 치료법의 한계를 극복할 것으로 기대되고 있다.키나제란 세포 안에서 신호를 전달하는 효소로, 암세포는 이 키나제를 과도하게 활성화해 증식하고 생존한다. 투스페티닙은 AML 세포가 생존·증식에 이용하는 복수의 키나제를",local,10,M&A,,,0.8039414909930562,,1.0,0.8039414909930562,8.776554262170837,9.0,8.627590436951394,False
2026-04-03,BD,2026-03-27 10:10:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=16&nid=325270,"[약업신문]伊 레코르다티, 민간투자사서 125억弗 인수제안",이탈리아의 글로벌 제약기업 레코르다티社(Recordati)가 일부 언론에 의해 제기된 항간의 루머와 관련한 입장을 26일 내놓았다.이날 레코르다티 측은 25일 늦은 시간에 영국의 글로벌 민간투자기업 CVC 캐...,이탈리아의 글로벌 제약기업 레코르다티社(Recordati)가 일부 언론에 의해 제기된 항간의 루머와 관련한 입장을 26일 내놓았다.이날 레코르다티 측은 25일 늦은 시간에 영국의 글로벌 민간투자기업 CVC 캐...,local,10,레코르다티,,,0.793350410240359,,1.0,0.793350410240359,8.732071723009508,9.0,8.553452871682513,False
2026-04-03,BD,2026-04-03 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=75148,기업은 왜 파주를 가야 하나… 바이오클러스터 차별화 시험대,"파주시가 경기 서북부의 글로벌 첨단 비즈니스 거점 조성을 목표로 '파주 경제자유구역' 지정을 추진 중인 가운데, 핵심 전략인 바이오 클러스터의 성공을 위해 실질적인 기업과 인재 유치 전략이 필요하다는 목소리가 나왔다.2일 서울 중구 프레스센터에서 열린 '2026 파주 경제자유구역 바이오 컨퍼런스'에 산·학·연·관 전문가들이 모여 파주시 바이오 산업 육성에 대한 기대감과 함께 후발주자로서 극복해야 할 과제들을 제시했다. 이번 행사는 파주시가 주최하고 한국제약바이오협회가 후원했다. 기업 유치 핵심은 '부지' 아닌 '실질적 연구 지원'파.","파주시가 경기 서북부의 글로벌 첨단 비즈니스 거점 조성을 목표로 '파주 경제자유구역' 지정을 추진 중인 가운데, 핵심 전략인 바이오 클러스터의 성공을 위해 실질적인 기업과 인재 유치 전략이 필요하다는 목소리가 나왔다.2일 서울 중구 프레스센터에서 열린 '2026 파주 경제자유구역 바이오 컨퍼런스'에 산·학·연·관 전문가들이 모여 파주시 바이오 산업 육성에 대한 기대감과 함께 후발주자로서 극복해야 할 과제들을 제시했다. 이번 행사는 파주시가 주최하고 한국제약바이오협회가 후원했다. 기업 유치 핵심은 '부지' 아닌 '실질적 연구 지원'파",local,10,M&A,,,0.7920994464689691,,1.0,0.7920994464689691,8.72681767516967,9.0,8.544696125282783,False
2026-04-03,BD,2026-04-03 11:54:00,Naver News,https://biz.newdaily.co.kr/site/data/html/2026/04/03/2026040300137.html,美 관세 피한 바이오시밀러 … 셀트리온·에피스 점유율 확대 날개달까,미국 정부가 수입의약품에 대한 관세를 부과하기로 결정했다. 특허의약품에는 100%의 고율 관세가 적용되는 반면 제네릭(복제약)과 바이오시밀러는 관세를 적용받지 않는다. 셀트리온과 삼성바이오에피스 등 미국에 바이오시밀러를 판매하는 국내 바이오기업들은 한숨을 돌린 분위기다.3일 업계에 따르면 도널드 트럼프 미국 대통령은 무역확장법 232조에 따라 수입 의약품 및 원료에 대한 관세 부과를 결정했다.,미국 정부가 수입의약품에 대한 관세를 부과하기로 결정했다. 특허의약품에는 100%의 고율 관세가 적용되는 반면 제네릭(복제약)과 바이오시밀러는 관세를 적용받지 않는다.&nbsp;셀트리온과 삼성바이오에피스 등 미국에 바이오시밀러를 판매하는 국내 바이오기업들은 한숨을 돌린 분위기다.3일 업계에 따르면 도널드 트럼프 미국 대통령은 무역확장법 232조에 따라 수입 의약품 및 원료에 대한 관세 부과를 결정했다. 이번 조치는 의약품 공급망을 국가안...,local,10,제네릭,,,0.7907600349508997,,1.0,0.7907600349508997,8.72119214679378,9.0,8.535320244656297,False
2026-04-03,BD,2026-04-03 12:48:00,Naver News,https://mdtoday.co.kr/news/view/1065584037226016,"셀바이오휴먼텍, 사상 최대 실적 및 다각화 성장 기반 강화",소재 설비 증설과 사업 다각화로 2026년 도약 준비… 신세대 인수 통한 고객사 네트워크 확장.,소재 설비 증설과 사업 다각화로 2026년 도약 준비… 신세대 인수 통한 고객사 네트워크 확장,local,10,인수,,,0.7818978364083498,,1.0,0.7818978364083498,8.683970912915068,9.0,8.473284854858449,False
2026-04-03,BD,2026-04-03 11:16:00,Naver News,http://www.srtimes.kr/news/articleView.html?idxno=200282,선수금 '10조' 상조시장…상조기업은 외연 확장 '박차',고품격 상조 서비스뿐 아니라 라이프케어·바이오·레저와 시너지 모색[SRT(에스알 타임스) 박현주 기자] 올해 선수금 규모만 약 10조원에 달할 것으로 예측되는 국내 상조시장에서 상조사업을 운영하는 기업들이 사업 다각화와 사업 간 시너지를 도모하며 오히려 외연 확장에 나서고 있다.상조업.,고품격 상조 서비스뿐 아니라 라이프케어·바이오·레저와 시너지 모색[SRT(에스알 타임스) 박현주 기자] 올해 선수금 규모만 약 10조원에 달할 것으로 예측되는 국내 상조시장에서 상조사업을 운영하는 기업들이 사업 다각화와 사업 간 시너지를 도모하며 오히려 외연 확장에 나서고 있다.상조업,local,10,인수,,,0.7768208960749752,,1.0,0.7768208960749752,8.662647763514896,9.0,8.437746272524826,False
2026-04-03,Client,2026-04-03 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=325558,[약업신문][2026 기대 신약 TOP 10] ② 비만 치료제 올포글리프론,일라이 릴리의 경구 GLP-1 치료제 올포글리프론(제품명 파운다요(Foundayo))이 4월 미국 식품의약국(FDA) 승인을 획득하며 글로벌 비만·대사질환 치료제 시장의 구조 변화를 가속화하고 있다. 특히 해당 치료제는...,일라이 릴리의 경구 GLP-1 치료제 올포글리프론(제품명 파운다요(Foundayo))이 4월 미국 식품의약국(FDA) 승인을 획득하며 글로벌 비만·대사질환 치료제 시장의 구조 변화를 가속화하고 있다. 특히 해당 치료제는...,local,10,마운자로,,,0.833289386255395,,1.0,0.833289386255395,8.499815422272658,8.0,8.833025703787763,False
2026-04-03,BD,2026-04-02 16:40:00,Naver News,https://mdtoday.co.kr/news/view/1065595522752568,"릴리, 먹는 비만치료제 ‘파운다요’ FDA 승인",일라이 릴리의 경구용 GLP-1 계열 비만치료제 ′파운다요(성분명 오포글리프론)′가 미국 식품의약국(FDA)의 승인을 받으며 글로벌 비만치료제 시장의 판도 변화가 예고된다. 이번 허가는 국가우선바우처(CNPV) 프로그램을 통해 신청 5 ...,[mdtoday = 유정민 기자] 일라이 릴리의 경구용 GLP-1 계열 비만치료제 ′파운다요(성분명 오포글리프론)′가 미국 식품의약국(FDA)의 승인을 받으며 글로벌 비만치료제 시장의 판도 변화가 예고된다. 이번 허가는 국가우선바우처(CNPV) 프로그램을 통해 신청 5 ...,local,10,콜드체인,,,0.8291984254843883,,1.0,0.8291984254843883,8.48263338703443,8.0,8.804388978390717,False
2026-04-03,Client,2026-04-03 04:20:00,Naver News,https://www.g-enews.com/view.php?ud=2026040222453321302bd56fbc3c_1,릴리 비만치료제 알약 FDA 승인…149달러 가격 파괴 분석 - 글로벌이코노믹,"글로벌 제약사 일라이 릴리가 주사 대신 하루 한 번 먹는 방식의 비만 치료제 '파운다요'에 대해 미국 식품의약국(FDA) 승인을 획득하며, 기존 고가의 주사제 중심 시장을 저렴한 알약 체제로 재편하는 승부수를 던졌다.경제 전문 매체 CNBC가 1일(현지시각) 보도한 내용에 따르면, 일라.","글로벌 제약사 일라이 릴리가 주사 대신 하루 한 번 먹는 방식의 비만 치료제 '파운다요'에 대해 미국 식품의약국(FDA) 승인을 획득하며, 기존 고가의 주사제 중심 시장을 저렴한 알약 체제로 재편하는 승부수를 던졌다.경제 전문 매체 CNBC가 1일(현지시각) 보도한 내용에 따르면, 일라",local,10,위고비,,,0.8234832586133253,,1.0,0.8234832586133253,8.458629686175966,8.0,8.764382810293277,False
2026-04-03,BD,2026-04-03 12:32:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=532271,비베그론 급여 진입 가시화…'베타미가'와 본격 경쟁 예고 - 약사공론,과민성방광염 치료제 ‘비베그론’ 성분 의약품의 급여 진입 가능성이 높아지며 ‘베타미가’로 대표되는 미라베그론 성분과 경쟁 구도가 형성될 것으로 보인다.약제급여평가.,과민성방광염 치료제 ‘비베그론’ 성분 의약품의 급여 진입 가능성이 높아지며 ‘베타미가’로 대표되는 미라베그론 성분과 경쟁 구도가 형성될 것으로 보인다.약제급여평가,local,10,제네릭,,,0.8073767048804443,,1.0,0.8073767048804443,8.390982160497867,8.0,8.651636934163111,False
2026-04-03,Client,2026-04-02 16:06:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=252490,"MSD, 인피니뮨과 항체 치료제 개발 '협력'",MSD(미국 머크)가 미국 생명공학기업 인피니뮨(Infinimmune)과 새로운 항체 치료제 개발을 위해 손잡았다.인피니뮨은 지난 31일 MSD와 자사의 인간 중심 항체 발굴 플랫폼을 적용해 MSD가 지정한 여러 미공개 표적에 대한 항체 후보물질을 발굴 및 개발하기로 했다고 발표했다.계약에 따라 인피니뮨은 독자적인 Anthrobody 발굴 플랫폼과 GLIMPSE 항체 언어 모델을 활용해 인간 면역 레퍼토리에서 직접 유래한 치료용 항체를 발굴하고 최적화할 예정이다.인피니뮨 플랫폼은 수백 개의 잠재적 표적에 대해 수백만 개.,[의약뉴스] MSD(미국 머크)가 미국 생명공학기업 인피니뮨(Infinimmune)과 새로운 항체 치료제 개발을 위해 손잡았다.인피니뮨은 지난 31일 MSD와 자사의 인간 중심 항체 발굴 플랫폼을 적용해 MSD가 지정한 여러 미공개 표적에 대한 항체 후보물질을 발굴 및 개발하기로 했다고 발표했다.계약에 따라 인피니뮨은 독자적인 Anthrobody 발굴 플랫폼과 GLIMPSE 항체 언어 모델을 활용해 인간 면역 레퍼토리에서 직접 유래한 치료용 항체를 발굴하고 최적화할 예정이다.인피니뮨 플랫폼은 수백 개의 잠재적 표적에 대해 수백만 개,local,10,머크,,,0.7686681824284117,,1.0,0.7686681824284117,8.228406366199328,8.0,8.380677276998881,False
2026-04-03,Client,2026-04-03 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=325555,[약업신문][최기자의 약업위키] 자궁내막암 면역항암제 젬퍼리,한국GSK의 PD-1 저해제 젬퍼리 제품 이미지. © 한국GSK한국GSK의 PD-1 저해제 젬퍼리(도스탈리맙)는 진행성 또는 재발성 자궁내막암 환자의 1차 및 2차 치료에 사용되는 면역항암제다. 2022년 12월 식품의...,한국GSK의 PD-1 저해제 젬퍼리 제품 이미지. © 한국GSK한국GSK의 PD-1 저해제 젬퍼리(도스탈리맙)는 진행성 또는 재발성 자궁내막암 환자의 1차 및 2차 치료에 사용되는 면역항암제다.  2022년 12월 식품의...,local,10,GSK,,,0.8585393055595061,,1.0,0.8585393055595061,8.205865083349925,7.0,9.009775138916542,False
2026-04-03,Client,2026-04-02 12:34:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=136656,P-CAB 성분 허가 ‘봇물’ … 위식도역류질환 시장 터져 나간다,"국내 위식도역류질환 치료제 시장의 주도권 다툼이 격화되고 있다. 지난 3월 한 달간 차세대 위산분비 차단제인 P-CAB 계열 성분들의 허가가 집중되면서 시장 경쟁이 본격적인 가열 양상에 접어든 모습이다.식품의약품안전처의 3월 의약품 허가 현황에 따르면 한 달간 53개 제약사가 총 88개 품목을 허가받았다. 이 중 위식도역류질환 치료제인 ‘보노프라잔’ 성분이 9개 품목, ‘테고프라잔’ 성분이 3개 품목 허가되며 전체의 13.6%인 12개 품목에 달했다.","국내 위식도역류질환 치료제 시장의 주도권 다툼이 격화되고 있다. 지난 3월 한 달간 차세대 위산분비 차단제인 P-CAB 계열 성분들의 허가가 집중되면서 시장 경쟁이 본격적인 가열 양상에 접어든 모습이다.식품의약품안전처의 3월 의약품 허가 현황에 따르면 한 달간 53개 제약사가 총 88개 품목을 허가받았다. 이 중 위식도역류질환 치료제인 ‘보노프라잔’ 성분이 9개 품목, ‘테고프라잔’ 성분이 3개 품목 허가되며 전체의 13.6%인 12개 품목에 달했다. 이는 단일 질환군으로는 가장 높은 비중으로 기존 PPI 제제를 대체하려는 P-CA",local,10,다이이찌산쿄,,,0.8533548166009678,,1.0,0.8533548166009678,8.184090229724065,7.0,8.973483716206776,False
2026-04-03,Client,2026-04-03 11:46:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3002386,"한독, ‘민쥬비’ 재발·불응성 소포성 림프종 적응증 추가 - 의학신문","한독(대표이사 김영진, 백진기)의 면역항암제 ‘민쥬비’가 3월 24일 식품의약품안전처로부터 한 가지 이상의 전신요법을 받은 재발.","[의학신문·일간보사=김정일 기자] 한독(대표이사 김영진, 백진기)의 면역항암제 ‘민쥬비’가 3월 24일 식품의약품안전처로부터 한 가지 이상의 전신요법을 받은 재발",local,10,항암제,,,0.8507118836591994,,1.0,0.8507118836591994,8.172989911368637,7.0,8.954983185614395,False
2026-04-03,BD,2026-03-30 13:06:00,Naver News,https://www.m-i.kr/news/articleView.html?idxno=1359370,글로벌파마‧환자단체 “政약가개편안 환영”… 국내외 산업계 온도차 뚜렷,"매일일보 = 이용 기자 | 정부가 하반기 시행을 예고한 약가 제도 개편안을 두고 보건의료 산업계의 희비가 극명하게 갈렸다. 주 수익원인 제네릭(복제약) 약가 인하 직격탄을 맞게 된 국내 제약업계는 강력한 반대 입장을 표명하며 거세게 반발하는 반면, 신약 가치 우대와 등재 기간 단축을 반기는 글로벌 제약사와 환자 단체는 환영의 뜻을 밝혔다.30일 한국글로벌의약산업협회(KRPIA)는 지난 26일 건강보험정책심의위원회에서 최종 의결된 ‘약가제도 개선방안’에 대해 “치료 접근성을 개선하고 혁신 신약 가치를 보상하기 위한 의지를 담은 의미.","매일일보 = 이용 기자 | 정부가 하반기 시행을 예고한 약가 제도 개편안을 두고 보건의료 산업계의 희비가 극명하게 갈렸다. 주 수익원인 제네릭(복제약) 약가 인하 직격탄을 맞게 된 국내 제약업계는 강력한 반대 입장을 표명하며 거세게 반발하는 반면, 신약 가치 우대와 등재 기간 단축을 반기는 글로벌 제약사와 환자 단체는 환영의 뜻을 밝혔다.30일 한국글로벌의약산업협회(KRPIA)는 지난 26일 건강보험정책심의위원회에서 최종 의결된 ‘약가제도 개선방안’에 대해 “치료 접근성을 개선하고 혁신 신약 가치를 보상하기 위한 의지를 담은 의미",local,10,판촉영업자,,,0.8499698797575328,,1.0,0.8499698797575328,8.169873494981637,7.0,8.949789158302728,False
2026-04-03,Client,2026-04-03 10:50:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3002331,"[일간보사 36주년 특집] 한독, 디지털 헬스 유니버스 구축 나서 - 의학신문",한독은 오픈이노베이션을 기반으로 디지털 헬스케어 비즈니스를 강화하고 있다. 한독은 제약사로서 축적된 전문성과 네트워크를 바탕으로 다양한 디지.,[의학신문·일간보사] 한독은 오픈이노베이션을 기반으로 디지털 헬스케어 비즈니스를 강화하고 있다. 한독은 제약사로서 축적된 전문성과 네트워크를 바탕으로 다양한 디지,local,10,한독,,,0.8419026616203018,,1.0,0.8419026616203018,8.135991178805266,7.0,8.893318631342112,False
2026-04-03,BD,2026-04-03 12:46:00,Naver News,http://www.bizwnews.com/news/articleView.html?idxno=132252,"[제약·바이오 이모저모] 황상연 한미약품 신임 대표, ‘제조-R&D’ 현장 방문 外","◆황상연 한미약품 신임 대표, ‘제조-R&D’ 현장 방문한미약품은 황상연 신임 대표가 취임 후 첫 번째 공식 일정으로 제조현장을 찾았다고 3일 밝혔다.한미약품에 따르면 지난 3월 31일 한미약품 신임 대표로 선임된 황상연 사장은 1일 한미약품 팔탄 스마트플랜트와 평택 바이오플랜트, 동탄 R&D센터를 순차적으로 방문해 생산라인을 살피고 연구 현장의 목소리를 직접 경청했다.첫 공식 일정을 소화한 황 대표는 한미그룹 창업주 임성기 선대회장의 ‘인간존중’, '가치창조'의 경영이념을 받들어 R&D(연구개발), 품질 경영을 이어가.","[비즈월드] ◆황상연 한미약품 신임 대표, ‘제조-R&D’ 현장 방문한미약품은 황상연 신임 대표가 취임 후 첫 번째 공식 일정으로 제조현장을 찾았다고 3일 밝혔다.한미약품에 따르면 지난 3월 31일 한미약품 신임 대표로 선임된 황상연 사장은 1일 한미약품 팔탄 스마트플랜트와 평택 바이오플랜트, 동탄 R&D센터를 순차적으로 방문해 생산라인을 살피고 연구 현장의 목소리를 직접 경청했다.첫 공식 일정을 소화한 황 대표는 한미그룹 창업주 임성기 선대회장의 ‘인간존중’, '가치창조'의 경영이념을 받들어 R&D(연구개발), 품질 경영을 이어가",local,10,백신,,,0.8405949309753925,,1.0,0.8405949309753925,8.130498710096647,7.0,8.884164516827747,False
2026-04-03,BD,2026-03-30 18:36:00,Naver News,https://www.womaneconomy.co.kr/news/articleView.html?idxno=251852,"""약값 내려도 처방은 그대로""···리베이트 빠진 약가 개편",약값은 낮췄지만 시장은 그대로다. 정부가 제네릭 의약품 약가를 인하하는 개편안을 확정했지만 의약품 처방을 둘러싼 리베이트 관행을 겨냥한 제도는 담기지 않았다. 가격 조정에 집중된 정책 설계가 시장 경쟁 방식까지 바꾸지 못한다는 비판이 제기된다.30일 제약업계에 따르면 보건복지부는 최근 건강보험정책심의위원회에서 제네릭 및 특허만료 의약품의 약가 산정률을 기존 53.55%에서 45%로 인하하는 약가제도 개편안을 의결했다.,약값은 낮췄지만 시장은 그대로다. 정부가 제네릭 의약품 약가를 인하하는 개편안을 확정했지만 의약품 처방을 둘러싼 리베이트 관행을 겨냥한 제도는 담기지 않았다. 가격 조정에 집중된 정책 설계가 시장 경쟁 방식까지 바꾸지 못한다는 비판이 제기된다.30일 제약업계에 따르면 보건복지부는 최근 건강보험정책심의위원회에서 제네릭 및 특허만료 의약품의 약가 산정률을 기존 53.55%에서 45%로 인하하는 약가제도 개편안을 의결했다. 기등재 의약품은 약 10년에 걸쳐 단계적으로 조정하고 혁신형·준혁신형 제약기업에는 한시적 특례를 두는 내용도 포함됐,local,10,판촉영업자,,,0.83997836401791,,1.0,0.83997836401791,8.127909128875222,7.0,8.87984854812537,False
2026-04-03,Client,2026-03-30 10:54:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=67582,"화동제약, 세계 최초 재조합 보툴리눔톡신 중국 허가 획득","화동제약이 세계 최초의 재조합 A형 보툴리눔 톡신 ‘루이톡신(Ruitoxin, 개발명 YY001)’의 중국 시판허가를 획득했다. 회사는 중국에서 8번째 보툴리눔 톡신 허가 업체에 이름을 올렸다. 30일 업계에 따르면 화동제약 관계사인 위옌제약은 27일 독.","[메디코파마뉴스=최원석 기자] 화동제약이 세계 최초의 재조합 A형 보툴리눔 톡신 ‘루이톡신(Ruitoxin, 개발명 YY001)’의 중국 시판허가를 획득했다. 회사는 중국에서 8번째 보툴리눔 톡신 허가 업체에 이름을 올렸다. 30일 업계에 따르면 화동제약 관계사인 위옌제약은 27일 독",local,10,입센,,,0.8394049350185377,,1.0,0.8394049350185377,8.125500727077858,7.0,8.875834545129763,False
