date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,strategic_score,lgbm_component,strategic_score_norm,final_score,is_top20
2026-08-28,Client,2026-08-28 06:02:00,Naver News,https://www.dailypharm.com/user/news/341867?REFERER=NP,"[데일리팜]9월 1일 최고가가 53.55%…""약가 계속 떨어졌는데"" 불만",제약업계의 관심을 모았던 기등재 의약품에 대한 약가인하 ‘기준 시점’이 2026년 9월로 확정됐다. 업계에선 2012년 4월 일괄 약가인하 시점을 기준으로 삼을 것을 정부에 요청했으나 받아들여지지 않았다. 기준 시점을 언제로 잡느냐에 따라 예상 손실액이 더 크게 불어나는 구조라는 점에서 제약업계의 우려가 깊어지는 모습이다. 45% 산정률 환산 기준 시점 2026년 9월 확정…업계 요청….,제약업계의 관심을 모았던 기등재 의약품에 대한 약가인하 ‘기준 시점’이 2026년 9월로 확정됐다. 업계에선 2012년 4월 일괄 약가인하 시점을 기준으로 삼을 것을 정부에 요청했으나 받아들여지지 않았다. 기준 시점을 언제로 잡느냐에 따라 예상 손실액이 더 크게 불어나는 구조라는 점에서 제약업계의 우려가 깊어지는 모습이다. 45% 산정률 환산 기준 시점 2026년 9월 확정…업계 요청…,local,10,한독,,,0.8575376248957848,,7.0,8.575376248957848,3.1818181818181817,6.417953022101981,False
2026-08-28,Client,2026-08-27 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=540264,美 약가협상 소송서 빅파마들 '연전연패'…국산 신약도 'IRA 변수' 커지나 - 메디팜스투데이,미국 정부의 메디케어 의약품 가격협상을 막으려던 글로벌 제약사들이 소송에서 잇따라 고배를 마시고 있다. 지난 5월 미국 연방대법원이 주요 빅파마의 상고를 받아들이.,미국 정부의 메디케어 의약품 가격협상을 막으려던 글로벌 제약사들이 소송에서 잇따라 고배를 마시고 있다. 지난 5월 미국 연방대법원이 주요 빅파마의 상고를 받아들이,local,10,노바티스,,,0.8565168987426606,,7.0,8.565168987426606,3.1818181818181817,6.411828665183236,False
2026-08-28,BD,2026-08-28 06:48:00,Naver News,https://www.dailymedi.com/news/news_view.php?wr_id=939887,진해거담제 코다나에스시럽 추가 생산 ‘중단’,"﻿﻿﻿﻿﻿대원바이오텍의 진해거담제 ‘코다나에스시럽’이 원료마약 수급 문제로 추가 생산이 중단됐다. 현재 보유한 완제품 재고도 이달 중 소진될 것으로 예상되면서 출시 8개월 만에 공급 공백이 발생할 전망이다.27일 데일리메디 취재 결과, 대원바이오텍은 최근 거래처에 ‘코다나에스시럽’ 추가 생산이 어렵다는 내용의 안내문을 배포한 것으로 확인됐다. 회사가 예상한 재고 소진 시점은 이번 달로, 본사와 지역 도매상 보유 물량에 따라 실제 품절 시기는 차이가 날 수 있다.코다나에스시럽은 급성 기관지염 증상과 급성 상기도감염에 따른 기침·가래를….","﻿﻿﻿﻿﻿대원바이오텍의 진해거담제 ‘코다나에스시럽’이 원료마약 수급 문제로 추가 생산이 중단됐다. 현재 보유한 완제품 재고도 이달 중 소진될 것으로 예상되면서 출시 8개월 만에 공급 공백이 발생할 전망이다.27일 데일리메디 취재 결과, 대원바이오텍은 최근 거래처에 ‘코다나에스시럽’ 추가 생산이 어렵다는 내용의 안내문을 배포한 것으로 확인됐다. 회사가 예상한 재고 소진 시점은 이번 달로, 본사와 지역 도매상 보유 물량에 따라 실제 품절 시기는 차이가 날 수 있다.코다나에스시럽은 급성 기관지염 증상과 급성 상기도감염에 따른 기침·가래를…",local,10,제네릭,,,0.7654558911483068,,10.0,7.654558911483068,4.545454545454545,6.410917165071659,False
2026-08-28,Reimbursement,2026-08-26 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=78634,핀테플라·베오바·브레즈트리 등 신약 내달 급여권 진입,"드라벳증후군 치료제 '핀테플라', 만성폐쇄성폐질환(COPD) 치료제 '브레즈트리', 미만성 거대 B세포 림프종(DLBCL) 치료제 '폴라이비', 과민성 방광 치료제 '베오바' 등 신약 4개 품목이 9월 건강보험 급여권에 진입한다.보건복지부 건강보험정책심의위원회는 이들 신약의 건강보험 급여 적용과 상한금액을 25일 의결했다. 핀테플라액의 표시 상한금액은 315만원, 브레즈트리에어로스피어흡입제는 5만2000원, 폴라이비주는 1308만5000원이다. 베오바정은 386원으로 결정됐다.","드라벳증후군 치료제 '핀테플라', 만성폐쇄성폐질환(COPD) 치료제 '브레즈트리', 미만성 거대 B세포 림프종(DLBCL) 치료제 '폴라이비', 과민성 방광 치료제 '베오바' 등 신약 4개 품목이 9월 건강보험 급여권에 진입한다.보건복지부 건강보험정책심의위원회는 이들 신약의 건강보험 급여 적용과 상한금액을 25일 의결했다. 핀테플라액의 표시 상한금액은 315만원, 브레즈트리에어로스피어흡입제는 5만2000원, 폴라이비주는 1308만5000원이다. 베오바정은 386원으로 결정됐다. 핀테플라는 별도 합의 상한금액을 적용하는 약가유연계약",local,2,보험등재,,,0.8518310838750317,,7.0,8.518310838750317,3.1818181818181817,6.383713775977462,False
2026-08-28,Client,2026-08-28 06:46:00,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=481314,"파마리서치, 의료기기 브랜드평판 1위…리가켐바이오·클래시스 2·3위","파마리서치가 8월 의료기기 상장기업 브랜드평판에서 1위를 차지했다. 리가켐바이오와 클래시스가 뒤를 이은 가운데 의료기기 상장기업 전체 브랜드 빅데이터는 한 달 전보다 8% 넘게 감소했다.한국기업평판연구소는 28일 의료기기 상장기업 57개 브랜드를 대상으로 브랜드평판을 분석한 결과 파마리서치, 리가켐바이오, 클래시스 순으로 나타났다고 밝혔다.이번 조사는 지난달 28일부터 이달 28일까지 의료기기 상장기업 브랜드 빅데이터 2191만9777개를 분석해 이뤄졌다. 지난 7월 2394만7060개와 비교하면 8.47% 감소했다.브랜드평판지수는.","파마리서치가 8월 의료기기 상장기업 브랜드평판에서 1위를 차지했다. 리가켐바이오와 클래시스가 뒤를 이은 가운데 의료기기 상장기업 전체 브랜드 빅데이터는 한 달 전보다 8% 넘게 감소했다.한국기업평판연구소는 28일 의료기기 상장기업 57개 브랜드를 대상으로 브랜드평판을 분석한 결과 파마리서치, 리가켐바이오, 클래시스 순으로 나타났다고 밝혔다.이번 조사는 지난달 28일부터 이달 28일까지 의료기기 상장기업 브랜드 빅데이터 2191만9777개를 분석해 이뤄졌다. 지난 7월 2394만7060개와 비교하면 8.47% 감소했다.브랜드평판지수는",local,10,한독,,,0.8505811557317025,,7.0,8.505811557317024,3.1818181818181817,6.376214207117487,False
2026-08-28,Client,2026-08-25 06:00:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3010627,800억원 규모 한양대병원 입찰 리스트 분석해보니... - 의학신문,"진료재료 제외, OTC업체 참가 등 관심을 끌고 있는 한양대병원 의약품 입찰서 규모가 가장 큰 제약사는 어디고 어떤 의약품들이 포.","[의학신문·일간보사=김상일 기자]진료재료 제외, OTC업체 참가 등 관심을 끌고 있는 한양대병원 의약품 입찰서 규모가 가장 큰 제약사는 어디고 어떤 의약품들이 포",local,10,애브비,,,0.8348251684790786,,7.0,8.348251684790785,3.1818181818181817,6.281678283601743,False
2026-08-28,Client,2026-08-27 20:30:00,Naver News,https://news.hidoc.co.kr/news/articleView.html?idxno=66716,국산 1호 GLP-1 비만약 나온다…한미 ‘에페’ 연내 출시 목표 - 하이닥,위고비와 마운자로 등 수입 제품이 주도해온 국내 GLP-1 비만치료제 시장에 한미약품이 독자 개발한 국산 신약 ‘에페(성분명 에페글레나타이드)’가 가세할 전망이다.,위고비와 마운자로 등 수입 제품이 주도해온 국내 GLP-1 비만치료제 시장에 한미약품이 독자 개발한 국산 신약 ‘에페(성분명 에페글레나타이드)’가 가세할 전망이다,local,10,위고비,,,0.7398876374373136,,10.0,7.398876374373136,4.545454545454545,6.2575076428057,False
2026-08-28,Reimbursement,2026-08-24 13:32:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=16&nid=331472,"[약업신문]스위스 제약업계, 미국 약가인하 정책 영향 체감",스위스 제약업계가 미국의 새로운 약가인하 정책의 영향을 벌써부터 체감하고 있는 것으로 나타났다.미국이 약가를 책정할 때 스위스를 비교대상 국가로 활용할 것임을 공표한 이후로 스위스 제약기업들이 ...,스위스 제약업계가 미국의 새로운 약가인하 정책의 영향을 벌써부터 체감하고 있는 것으로 나타났다.미국이 약가를 책정할 때 스위스를 비교대상 국가로 활용할 것임을 공표한 이후로 스위스 제약기업들이 ...,local,2,보험등재,,,0.8600013837347043,,6.0,8.600013837347042,2.727272727272727,6.250917393317316,False
2026-08-28,BD,2026-08-27 17:10:00,Naver News,http://www.lkp.news/news/articleView.html?idxno=83397,수익성 반등한 일동제약…신약 사업화에 힘 싣는다,"일동제약이 수익성 회복을 바탕으로 사업 경쟁력을 높이는 단계에 들어섰다. 연구개발 조직과 파이프라인을 본사에 결집해 신약 사업화의 실행력을 높이고 전문의약품 영업 체계를 다듬어 판매 기반을 넓힌다는 구상이다.◆ 실적 안정성 높인 일동제약, 신약 개발 체.","[리버티코리아포스트=정시윤 기자]일동제약이 수익성 회복을 바탕으로 사업 경쟁력을 높이는 단계에 들어섰다. 연구개발 조직과 파이프라인을 본사에 결집해 신약 사업화의 실행력을 높이고 전문의약품 영업 체계를 다듬어 판매 기반을 넓힌다는 구상이다.◆ 실적 안정성 높인 일동제약, 신약 개발 체",local,10,코프로모션,,,0.7028097572342442,,11.0,7.028097572342443,5.0,6.216858543405466,False
2026-08-28,BD,2026-08-28 06:02:00,Naver News,https://www.dailypharm.com/user/news/341864?REFERER=NP,"[데일리팜][기자의 눈] 플랫폼 최저가 전문약 판촉, 정부는 뭐하고 있나","비대면진료 플랫폼 애플리케이션을 켜면 특정 비만치료제의 상품명은 물론, 용량, 1개월분 가격 등이 최저가 순으로 나열된다. 비대면진료 이용자(환자)는 의사와 비대면으로 만나 자신의 증상을 설명하고 약을 처방받는 비대면진료를 받기보다 원하는 약을 장바구니에 담듯 선택한 뒤, 의사에게 처방을 요구하는 절차를 거치고 있다. 대중광고가 엄격히 금지된 전문의약품이 온라인 비대….","비대면진료 플랫폼 애플리케이션을 켜면 특정 비만치료제의 상품명은 물론, 용량, 1개월분 가격 등이 최저가 순으로 나열된다. 비대면진료 이용자(환자)는 의사와 비대면으로 만나 자신의 증상을 설명하고 약을 처방받는 비대면진료를 받기보다 원하는 약을 장바구니에 담듯 선택한 뒤, 의사에게 처방을 요구하는 절차를 거치고 있다. 대중광고가 엄격히 금지된 전문의약품이 온라인 비대…",local,10,백신,,,0.8229877656980271,,7.0,8.229877656980271,3.1818181818181817,6.210653866915435,False
2026-08-28,Supply Issues,2026-08-28 06:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=416670,공급중단 사전보고기한 늘어났지만…바이오藥 대응엔 역부족 - 메디파나뉴스,"의약품 공급중단 사전보고 기한이 180일로 확대됐지만, 바이오의약품의 대체 생산체계를 구축하는 데는 5~8년이 걸릴 수 있어 품목별 대응 체계가 필요한 것으로 확인된다. 바이오의약품은 세포주와 제조공정에 따라 제품 특성이 달라지고 관련 기술도 기업의 영업비밀로 관리되는 만큼 단기간에 다른 제조사로 생산을 전환하기 어렵기 때문이다. 기존 업체의 공급 재개가.","의약품 공급중단 사전보고 기한이 180일로 확대됐지만, 바이오의약품의 대체 생산체계를 구축하는 데는 5~8년이 걸릴 수 있어 품목별 대응 체계가 필요한 것으로 확인된다. 바이오의약품은 세포주와 제조공정에 따라 제품 특성이 달라지고 관련 기술도 기업의 영업비밀로 관리되는 만큼 단기간에 다른 제조사로 생산을 전환하기 어렵기 때문이다. 기존 업체의 공급 재개가",local,2,공급중단,,,0.8800249814209702,,5.0,8.800249814209701,2.2727272727272725,6.18924079761673,False
2026-08-28,Client,2026-08-27 17:28:00,Naver News,https://www.womentimes.co.kr/news/articleView.html?idxno=105697,"[비만약, 왜 한국만 비싼가] (中) 일본, 일정 조건 이상의 비만은 보험 적용 - 우먼타임스",비만치료제 시장에서 한·일 간 가격 차이가 논란이 되고 있다. 그런데 중요한 차이는 건강보험이 이 약을 어디까지 치료제로 인정하고 비용을 부담하느냐에 있다.중요한.,비만치료제 시장에서 한·일 간 가격 차이가 논란이 되고 있다. 그런데 중요한 차이는 건강보험이 이 약을 어디까지 치료제로 인정하고 비용을 부담하느냐에 있다.중요한,local,10,마운자로,,,0.8166707822258816,,7.0,8.166707822258816,3.1818181818181817,6.172751966082562,False
2026-08-28,Distribution,2026-08-27 14:34:00,Naver News,https://www.forbeskorea.co.kr/news/articleView.html?idxno=402441,김종우 듀켐바이오 부회장 - 한국형 바이오의 미래 - 포브스코리아(Forbes Korea),국내 방사성의약품 시장을 개척해온 김종우 듀켐바이오 부회장은 전국 생산·공급망 구축과 진단제 사업 확대를 통해 회사를 한국 시장점유율 1위 기업으로 키워냈다.,국내 방사성의약품 시장을 개척해온 김종우 듀켐바이오 부회장은 전국 생산·공급망 구축과 진단제 사업 확대를 통해 회사를 한국 시장점유율 1위 기업으로 키워냈다. 김,local,10,지오영,,,0.6633700565736256,,12.0,6.633700565736255,5.454545454545454,6.162038521259935,False
2026-08-28,Reimbursement,2026-08-28 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=78708,기등재약 재평가서 입증자료 내면 68% 가산받는 '4가지 사례',"기등재 의약품 상한금액 재평가 과정에서 항생주사제와 소아용 필수의약품, 원료 직접생산 의약품, 국산 원료를 사용한 국가필수의약품은 관련 요건을 입증하는 자료를 제출하면 기준금액의 68% 수준까지 약가를 받을 수 있을 전망이다.27일 관련 업계에 따르면 정부는 최근 실무협의체를 통해 재평가 약가 가산대상에 대해 공유했다. 재평가 1차 대상은 2012년 12월 1일 약제급여목록표 기준 복수 등재 의약품이며, 1차 대상외 제품은 2차로 재평가가 이뤄진다. 검토안에 따르면 재평가 과정에서 가산을 적용받을 수 있는 유형 중 △세계보건기구(W.","기등재 의약품 상한금액 재평가 과정에서 항생주사제와 소아용 필수의약품, 원료 직접생산 의약품, 국산 원료를 사용한 국가필수의약품은 관련 요건을 입증하는 자료를 제출하면 기준금액의 68% 수준까지 약가를 받을 수 있을 전망이다.27일 관련 업계에 따르면 정부는 최근 실무협의체를 통해 재평가 약가 가산대상에 대해 공유했다. 재평가 1차 대상은 2012년 12월 1일 약제급여목록표 기준 복수 등재 의약품이며, 1차 대상외 제품은 2차로 재평가가 이뤄진다. 검토안에 따르면 재평가 과정에서 가산을 적용받을 수 있는 유형 중 △세계보건기구(W",local,2,약가,,,0.7511560358042685,,9.0,7.511560358042685,4.090909090909091,6.143299851189247,False
2026-08-28,Client,2026-08-25 15:28:00,Naver News,https://www.fetv.co.kr/news/articleView.html?idxno=308932,"[혁신형 인증 영향도] 한독, 금융비용 부담에 'R&D 기준' 미달되나 - FETV",보건복지부가 제네릭(복제약) 약가제도와 혁신형 제약기업 인증제도를 잇달아 손질하면서 제약업계의 셈법도 복잡해지고 있다. FETV는 제도개편이 제약사.,[편집자 주] 보건복지부가 제네릭(복제약) 약가제도와 혁신형 제약기업 인증제도를 잇달아 손질하면서 제약업계의 셈법도 복잡해지고 있다. FETV는 제도개편이 제약사,local,10,한독,,,0.8084832715740722,,7.0,8.084832715740722,3.1818181818181817,6.123626902171706,False
2026-08-28,Product Approval,2026-08-28 09:30:00,Naver News,http://www.hansbiz.co.kr/news/articleView.html?idxno=860255,트럼프 약가 압박 확대…다음 타깃은 중견 바이오,"트럼프 미국 행정부가 대형 제약사에 이어 중견 바이오제약사로 최혜국 대우(MFN) 약가 협약을 확대한다. 해외 주요국 수준으로 메디케이드 공급가격을 낮추는 대신 의약품 관세 면제와 메디케어 강제 약가 인하 시범사업 제외라는 유인책을 제시하면서, 판매 제품이 한두 개에 집중된 중견 바이오기업들의 셈법이 복잡해질 것으로 보인다.28일 한국바이오협회가 블룸버그 등 외신을 인용해 공개한 자료에 따르면 백악관은 여러 중견 바이오제약사와 새로운 MFN 약가 협약을 발표할 예정이다. 발표는 이르면 오는 31일.","| 서울=한스경제 허승아 기자 | 트럼프 미국 행정부가 대형 제약사에 이어 중견 바이오제약사로 최혜국 대우(MFN) 약가 협약을 확대한다. 해외 주요국 수준으로 메디케이드 공급가격을 낮추는 대신 의약품 관세 면제와 메디케어 강제 약가 인하 시범사업 제외라는 유인책을 제시하면서, 판매 제품이 한두 개에 집중된 중견 바이오기업들의 셈법이 복잡해질 것으로 보인다.28일 한국바이오협회가 블룸버그 등 외신을 인용해 공개한 자료에 따르면 백악관은 여러 중견 바이오제약사와 새로운 MFN 약가 협약을 발표할 예정이다. 발표는 이르면 오는 31일",local,2,신약,,,0.796384228464492,,7.0,7.96384228464492,3.1818181818181817,6.051032643514224,False
2026-08-28,BD,2026-08-28 06:00:00,Naver News,https://www.ebn.co.kr/news/articleView.html?idxno=1721918,"'인니 할랄 의무화' 한달 앞으로…K제약바이오, 인증 넘어 현지생산 승부수 - 이비엔(EBN)뉴스센터",인도네시아의 의약품 할랄(이슬람 율법에 따라 허용된 제품·행위) 인증 의무화가 단계적으로 확대되면서 국내 제약바이오 기업들이 현지 생산기지 구축에 속도를 내고 있.,인도네시아의 의약품 할랄(이슬람 율법에 따라 허용된 제품·행위) 인증 의무화가 단계적으로 확대되면서 국내 제약바이오 기업들이 현지 생산기지 구축에 속도를 내고 있,local,10,제휴,,,0.7916062773185338,,7.0,7.916062773185338,3.1818181818181817,6.022364936638475,False
2026-08-28,BD,2026-08-26 06:04:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=413403,"비아트리스, 제네릭 강자에서 혁신신약 플레이어로 - 메디칼업저버",비아트리스가 제네릭 중심 사업구조에서 벗어나 혁신신약을 새로운 성장축으로 삼는 체질 개선에 속도를 내고 있다.세계적인 제네릭 전문기업으로 출발한 비아트리스는 최근.,비아트리스가 제네릭 중심 사업구조에서 벗어나 혁신신약을 새로운 성장축으로 삼는 체질 개선에 속도를 내고 있다.세계적인 제네릭 전문기업으로 출발한 비아트리스는 최근,local,10,오가논,,,0.7748001315314579,,7.0,7.748001315314578,3.1818181818181817,5.921528061916019,False
2026-08-28,Client,2026-08-27 12:00:00,Naver News,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1170400&ref=naverpc,"[메디칼타임즈] 위암 신약 빌로이 약가협상 지연, 아스텔라스 전략 시험대","한국아스텔라스제약의 전이성 위암 신약 '빌로이(졸베툭시맙)'의 건강보험 급여 등재를 위한 마지막 관문인 약가 협상이 난항을 겪고 있다. 당초 예상됐던 시한 내 타결이 불투명해지면서 협상 기간 연장이 유력한 것으로 파악됐다.최근 한국아스텔라스와 국민건강보험공단은 빌로이의 급여 적정가격을 두고 막판 줄다리기를 이어가고 있다.27일 제약업계에 따르면, 최근 한국아스텔라스와 국민건강보험공단은 빌로이의 급여 적정가격을 두고 막판 줄다리기를 이어가고 있다.앞서 빌로이는 지난 6월 건강보험심사평가원 약제급여평가위원회(약평위)를 통과하며 급여 등재의 큰 고비를 넘겼다. 이후 공단과 곧바로 약가 협상에 돌입하며 기대를 모았으나, 제약사와 건보공단 간 합의점을 찾지 못해 협상 기간이 연장될 가능성이 매우 높아진 상태다.빌로이는 클라우딘(CLDN) 18.2 발현 양성이면서 HER2 음성인 국소 진행성 혹은 전이성 위·식도 접합부 선암 환자의 1차 치료제로 허가된 국내 최초의 표적치료제다.그동안 HER2 양성 위암에 비해 치료 옵션이 턱없이 부족했던 HER2 음성 환자들에게 새로운 희망으로 떠올랐지만, 동반진단(CDx) 수가 연계 등 복잡한 쟁점들이 부상하면서 급여 등재에 시간이 지체된 바 있다.연세암병원 정민규 교수(종양내과)는.","[메디칼타임즈=문성호 기자]한국아스텔라스제약의 전이성 위암 신약 '빌로이(졸베툭시맙)'의 건강보험 급여 등재를 위한 마지막 관문인 약가 협상이 난항을 겪고 있다. 당초 예상됐던 시한 내 타결이 불투명해지면서 협상 기간 연장이 유력한 것으로 파악됐다.최근 한국아스텔라스와 국민건강보험공단은 빌로이의 급여 적정가격을 두고 막판 줄다리기를 이어가고 있다.27일 제약업계에 따르면, 최근 한국아스텔라스와 국민건강보험공단은 빌로이의 급여 적정가격을 두고 막판 줄다리기를 이어가고 있다.앞서 빌로이는 지난 6월 건강보험심사평가원 약제급여평가위원회(약평위)를 통과하며 급여 등재의 큰 고비를 넘겼다. 이후 공단과 곧바로 약가 협상에 돌입하며 기대를 모았으나, 제약사와 건보공단 간 합의점을 찾지 못해 협상 기간이 연장될 가능성이 매우 높아진 상태다.빌로이는 클라우딘(CLDN) 18.2 발현 양성이면서 HER2 음성인 국소 진행성 혹은 전이성 위·식도 접합부 선암 환자의 1차 치료제로 허가된 국내 최초의 표적치료제다.그동안 HER2 양성 위암에 비해 치료 옵션이 턱없이 부족했던 HER2 음성 환자들에게 새로운 희망으로 떠올랐지만, 동반진단(CDx) 수가 연계 등 복잡한 쟁점들이 부상하면서 급여 등재에 시간이 지체된 바 있다.연세암병원 정민규 교수(종양내과)는",local,10,아스텔라스,,,0.6827501025062331,,10.0,6.827501025062332,4.545454545454545,5.914682433219217,False
2026-08-28,Client,2026-08-26 15:20:00,Naver News,https://www.asiatime.co.kr/article/20260826500318,"임신중지약 '미프진' 허가속도 붙나…""임신 주수·처방 기준 필요""","기속행위 판단…허가 요건 충족시 식약처 허가해야 지난달 이 대통령, 임신중지 의약품 도입 검토 지시 현대약품 '미프진' 세번째 품목허가 신청…심사 진행 [아시아타임즈=김지수 기자] 이재명 대통령이 국무회의에서 언급한 임신중지 의약품 '미프진' 도입에 속도가 붙을 전망이.","기속행위 판단…허가 요건 충족시 식약처 허가해야 지난달 이 대통령, 임신중지 의약품 도입 검토 지시 현대약품 '미프진' 세번째 품목허가 신청…심사 진행 [아시아타임즈=김지수 기자] 이재명 대통령이 국무회의에서 언급한 임신중지 의약품 '미프진' 도입에 속도가 붙을 전망이",local,10,현대약품,,,0.6721524475428,,10.0,6.721524475428,4.545454545454545,5.851096503438618,False
2026-08-28,Distribution,2026-08-27 17:12:00,Naver News,https://www.newsway.co.kr/news/view?ud=2026082713440822850,"물류도 저탄소로···지오영 ""2034년 탄소배출 최대 60% 감축"" - 뉴스웨이","지오영이 저탄소 의약품 물류 체계 구축을 위해 물류센터 에너지 효율화와 배송차량 전기차 전환을 추진한다. 2034년까지 Scope 1·2 온실가스 절대배출량 60%, Scope 3 배출량 35% 감축 목표를 세우고, SBTi에서 승인받았다. 지난해 전체 온실가스 배출량은 전년 대비 25.6% 감소했다.","지오영이 저탄소 의약품 물류 체계 구축을 위해 물류센터 에너지 효율화와 배송차량 전기차 전환을 추진한다. 2034년까지 Scope 1·2 온실가스 절대배출량 60%, Scope 3 배출량 35% 감축 목표를 세우고, SBTi에서 승인받았다. 지난해 전체 온실가스 배출량은 전년 대비 25.6% 감소했다.",local,10,지오영,,,0.6013602406612839,,12.0,6.013602406612839,5.454545454545454,5.789979625785885,False
2026-08-28,Client,2026-08-27 15:20:00,Naver News,https://www.m-i.kr/news/articleView.html?idxno=1406793,[기획] ‘위고비·마운자로’ 다음은 누구…비만약 2강 경쟁서 차세대 경쟁으로,"매일일보 = 이지완 기자 | 글로벌 비만치료제 시장을 선점했던 노보 노디스크의 ‘위고비’가 일라이 릴리의 ‘마운자로’ 계열 추격을 받고 있다. 하나의 블록버스터 신약이 기업 성장을 장기간 보장하기 어려워지면서, 경쟁의 축이 차세대 치료제 파이프라인 확보로 옮겨가는 모습이다.27일 관련 업계에 따르면 비만치료제 시장 선두주자인 노보 노디스크에 대한 시장 평가는 최근 크게 달라졌다. 올해 6월 기준 노보 노디스크의 시가총액은 1945억2000만달러로, 2024년 3월 기록한 6040억달러보다 67.8% 감소했다.","매일일보 = 이지완 기자 | 글로벌 비만치료제 시장을 선점했던 노보 노디스크의 ‘위고비’가 일라이 릴리의 ‘마운자로’ 계열 추격을 받고 있다. 하나의 블록버스터 신약이 기업 성장을 장기간 보장하기 어려워지면서, 경쟁의 축이 차세대 치료제 파이프라인 확보로 옮겨가는 모습이다.27일 관련 업계에 따르면 비만치료제 시장 선두주자인 노보 노디스크에 대한 시장 평가는 최근 크게 달라졌다. 올해 6월 기준 노보 노디스크의 시가총액은 1945억2000만달러로, 2024년 3월 기록한 6040억달러보다 67.8% 감소했다. 반면 올해 1분기 매출",local,10,마운자로,,,0.9548880756717859,,0.0,9.548880756717859,0.0,5.729328454030715,False
2026-08-28,BD,2026-08-25 18:16:00,Naver News,https://www.mdtoday.co.kr/news/articleView.html?idxno=609625,국내 제약바이오 기술수출 17조 돌파…조 단위 '빅딜' 잇따라 - 메디컬투데이,국내 제약바이오 기업들의 기술수출이 올해 들어 17조원을 넘어섰다. 25일 한국제약바이오협회에 따르면 올해 국내 제약바이오 기업.,[mdtoday = 김주성 기자] 국내 제약바이오 기업들의 기술수출이 올해 들어 17조원을 넘어섰다. 25일 한국제약바이오협회에 따르면 올해 국내 제약바이오 기업,local,10,바이오젠,,,0.7399509647597362,,7.0,7.3995096475973625,3.1818181818181817,5.71243306128569,False
2026-08-28,Reimbursement,2026-08-28 08:52:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=141620,"백악관, 이르면 31일 중견 제약사와 MFN 약가 협약 발표","미국 백악관이 이르면 오는 31일 중견 바이오제약사들과 최혜국대우(MFN) 약가 협약을 발표할 것으로 전망된다. 다만 협약에 참여하는 기업 명단은 공개되지 않았다.27일 한국바이오협회 바이오경제연구센터가 인용한 블룸버그 보도에 따르면 트럼프 행정부는 여러 중견 바이오제약사와 MFN 약가 적용을 위한 자발적 협약을 추진하고 있다.협약에 참여한 제약사는 주정부 메디케이드에 공급하는 의약품 가격을 해외 판매가격과 같은 수준으로 낮춰야 한다. MFN 가격은 캐나다와 덴마크, 프랑스, 독일, 이탈리아, 일본, 스위스, 영국 등 8개 고소득.","미국 백악관이 이르면 오는 31일 중견 바이오제약사들과 최혜국대우(MFN) 약가 협약을 발표할 것으로 전망된다. 다만 협약에 참여하는 기업 명단은 공개되지 않았다.27일 한국바이오협회 바이오경제연구센터가 인용한 블룸버그 보도에 따르면 트럼프 행정부는 여러 중견 바이오제약사와 MFN 약가 적용을 위한 자발적 협약을 추진하고 있다.협약에 참여한 제약사는 주정부 메디케이드에 공급하는 의약품 가격을 해외 판매가격과 같은 수준으로 낮춰야 한다. MFN 가격은 캐나다와 덴마크, 프랑스, 독일, 이탈리아, 일본, 스위스, 영국 등 8개 고소득",local,2,약가,,,0.7689760061964943,,6.0,7.689760061964943,2.727272727272727,5.704765128088057,False
2026-08-28,BD,2026-08-26 12:12:00,Naver News,https://www.dailypharm.com/user/news/341773?REFERER=NP,"[데일리팜]바르는 JAK억제제 '앤줍고', 빅3 종합병원 처방권 안착","바르는 JAK억제제 앤줍고가 종합병원 처방권에 안착했다. 관련 업계에 따르면 레오파마코리아의 만성손습진(CHE, Chronic Hand Eczema) 신약 앤줍고크림(델고시티닙)은 삼성서울병원, 서울대병원, 서울아산병원 등 빅3를 비롯해 국립중앙의료원, 신촌세브란스병원, 한양대병원 등 의료기관의 약사위원회(DC, Drug committee)를 통과했다. 다만 앤줍고는 아직 비급여 약물이다.","바르는 JAK억제제 앤줍고가 종합병원 처방권에 안착했다. 관련 업계에 따르면 레오파마코리아의 만성손습진(CHE, Chronic Hand Eczema) 신약 앤줍고크림(델고시티닙)은 삼성서울병원, 서울대병원, 서울아산병원 등 빅3를 비롯해 국립중앙의료원, 신촌세브란스병원, 한양대병원 등 의료기관의 약사위원회(DC, Drug committee)를 통과했다. 다만 앤줍고는 아직 비급여 약물이다. 레노파마는…",local,10,GSK,,,0.6415130389258072,,10.0,6.415130389258072,4.545454545454545,5.667260051736662,False
